customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status
CUST122495,29.0,Employed,0.0,25950.0,709.0,9.0,2628.0,10085.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,22100.0,16.55,389.0,852.0,284.0,1.0
CUST122496,18.0,Employed,0.0,26325.0,529.0,1.7,1054.0,6788.0,1.0,3.0,0.0,Line of Credit,Medical,5000.0,14.76,258.0,0.19,63.0,0.0
CUST122497,25.0,Student,1.0,17723.0,521.0,4.3,519.0,1329.0,1.0,1.0,1.0,Credit Card,Education,1800.0,21.85,75.0,102.0,34.0,0.0
CUST122498,33.0,Student,0.5,15000.0,699.0,10.4,208.0,3096.0,0.0,0.0,0.0,Line of Credit,Personal,8200.0,10.66,206.0,547.0,182.0,1.0
CUST122499,39.0,Employed,19.7,45747.0,691.0,8.6,2960.0,27842.0,0.0,1.0,0.0,Personal Loan,Personal,88200.0,12.84,609.0,1928.0,643.0,0.0
CUST122500,38.0,Self-Employed,9.4,66743.0,616.0,16.2,4360.0,2209.0,0.0,0.0,1.0,Credit Card,Home Improvement,54900.0,19.98,33.0,823.0,274.0,1.0
CUST122501,47.0,Employed,26.2,38241.0,630.0,5.9,4509.0,28895.0,0.0,3.0,0.0,Credit Card,Business,3600.0,19.35,756.0,94.0,31.0,0.0
CUST122502,42.0,Self-Employed,4.9,87440.0,798.0,17.8,4771.0,4303.0,0.0,2.0,0.0,Personal Loan,Business,9200.0,8.71,49.0,105.0,35.0,1.0
CUST122503,41.0,Self-Employed,3.2,71743.0,723.0,2.1,159.0,23830.0,0.0,0.0,0.0,Credit Card,Personal,64500.0,16.18,332.0,899.0,0.3,1.0
CUST122504,37.0,Employed,15.8,18088.0,569.0,0.1,2.0,3412.0,1.0,0.0,0.0,Personal Loan,Personal,34900.0,15.03,189.0,1929.0,643.0,0.0
CUST122505,50.0,Employed,19.5,38259.0,596.0,16.2,479.0,6082.0,0.0,1.0,1.0,Line of Credit,Personal,18300.0,14.11,159.0,478.0,159.0,0.0
CUST122506,31.0,Employed,9.2,44634.0,683.0,2.9,194.0,13715.0,0.0,0.0,0.0,Personal Loan,Personal,36700.0,12.88,307.0,822.0,274.0,1.0
CUST122507,31.0,Employed,7.2,23028.0,616.0,10.3,40.0,12221.0,0.0,3.0,0.0,Credit Card,Personal,26800.0,20.59,531.0,1164.0,388.0,0.0
CUST122508,18.0,Employed,0.0,15000.0,611.0,1.0,3.0,2424.0,0.0,1.0,0.0,Personal Loan,Education,18400.0,13.09,162.0,1227.0,409.0,0.0
CUST122509,47.0,Employed,8.4,103245.0,583.0,8.2,3276.0,20319.0,0.0,0.0,0.0,Credit Card,Education,7000.0,21.39,197.0,68.0,23.0,1.0
CUST122510,34.0,Employed,1.5,84302.0,717.0,1.6,132.0,32699.0,0.0,0.0,2.0,Credit Card,Personal,70000.0,15.86,388.0,0.83,277.0,1.0
CUST122511,70.0,Employed,3.2,59397.0,711.0,22.0,2597.0,15362.0,0.0,0.0,0.0,Personal Loan,Personal,98900.0,9.97,259.0,1665.0,555.0,1.0
CUST122512,30.0,Employed,5.4,32327.0,607.0,0.1,0.0,8426.0,0.0,2.0,0.0,Credit Card,Home Improvement,17600.0,19.24,261.0,544.0,181.0,0.0
CUST122513,36.0,Student,0.6,28423.0,641.0,2.0,513.0,16271.0,0.0,1.0,0.0,Credit Card,Personal,2800.0,20.78,572.0,99.0,33.0,0.0
CUST122514,41.0,Employed,13.3,26545.0,631.0,2.5,138.0,10084.0,0.0,1.0,0.0,Credit Card,Business,21700.0,20.47,0.38,817.0,272.0,0.0
CUST122515,21.0,Self-Employed,1.0,65401.0,570.0,1.3,88.0,19792.0,0.0,0.0,0.0,Credit Card,Personal,9300.0,21.98,303.0,142.0,47.0,1.0
CUST122516,39.0,Employed,13.7,68095.0,520.0,2.6,112.0,11472.0,0.0,0.0,1.0,Personal Loan,Personal,49000.0,16.35,168.0,0.72,0.24,0.0
CUST122517,35.0,Employed,15.0,26510.0,620.0,13.5,3974.0,2641.0,0.0,0.0,0.0,Credit Card,Education,12700.0,19.97,0.1,479.0,0.16,1.0
CUST122518,31.0,Employed,9.6,56995.0,740.0,5.8,127.0,10170.0,0.0,1.0,0.0,Personal Loan,Education,77000.0,11.12,178.0,1351.0,0.45,1.0
CUST122519,49.0,Employed,12.2,87508.0,626.0,22.4,26402.0,31016.0,0.0,0.0,0.0,Personal Loan,Education,18800.0,14.44,354.0,215.0,72.0,1.0
CUST122520,24.0,Employed,2.2,40890.0,744.0,3.6,24.0,1041.0,0.0,0.0,0.0,Line of Credit,Medical,23200.0,7.82,25.0,567.0,189.0,1.0
CUST122521,38.0,Student,0.1,58194.0,657.0,0.9,128.0,27810.0,0.0,0.0,0.0,Personal Loan,Education,23000.0,12.34,478.0,395.0,132.0,0.0
CUST122522,52.0,Student,1.1,36372.0,621.0,19.2,2048.0,8270.0,0.0,2.0,0.0,Personal Loan,Education,58500.0,14.72,227.0,1608.0,536.0,1.0
CUST122523,26.0,Employed,5.4,20853.0,533.0,5.6,549.0,9984.0,0.0,1.0,0.0,Credit Card,Home Improvement,20600.0,22.84,479.0,988.0,329.0,0.0
CUST122524,31.0,Employed,4.1,33927.0,626.0,3.9,1.0,14382.0,0.0,3.0,0.0,Credit Card,Medical,3700.0,19.04,424.0,109.0,36.0,0.0
CUST122525,63.0,Employed,33.9,82205.0,695.0,15.3,3083.0,27708.0,0.0,0.0,0.0,Credit Card,Education,55800.0,17.14,337.0,679.0,226.0,1.0
CUST122526,40.0,Self-Employed,7.1,29635.0,632.0,10.4,585.0,5072.0,0.0,1.0,0.0,Credit Card,Education,22300.0,20.14,171.0,752.0,251.0,1.0
CUST122527,28.0,Employed,3.6,51113.0,610.0,7.4,217.0,9161.0,0.0,1.0,0.0,Personal Loan,Home Improvement,43300.0,13.63,179.0,847.0,282.0,1.0
CUST122528,44.0,Employed,8.2,101837.0,647.0,25.3,46458.0,23802.0,0.0,1.0,0.0,Credit Card,Home Improvement,70000.0,19.49,234.0,687.0,229.0,1.0
CUST122529,28.0,Employed,0.9,21839.0,668.0,3.9,434.0,9288.0,0.0,0.0,0.0,Credit Card,Education,11500.0,17.98,425.0,527.0,176.0,1.0
CUST122530,18.0,Self-Employed,1.0,51931.0,628.0,2.0,462.0,11152.0,0.0,1.0,0.0,Credit Card,Education,31300.0,19.82,215.0,603.0,201.0,1.0
CUST122531,51.0,Employed,16.0,34520.0,717.0,12.7,1418.0,13787.0,0.0,0.0,0.0,Line of Credit,Home Improvement,14700.0,8.39,399.0,426.0,142.0,1.0
CUST122532,21.0,Employed,2.8,20623.0,518.0,2.3,37.0,2613.0,0.0,0.0,0.0,Line of Credit,Business,9000.0,13.19,127.0,436.0,145.0,0.0
CUST122533,64.0,Employed,23.0,54545.0,611.0,7.9,574.0,19974.0,0.0,1.0,1.0,Line of Credit,Debt Consolidation,15500.0,12.31,366.0,284.0,95.0,0.0
CUST122534,29.0,Employed,9.6,39185.0,629.0,9.4,4944.0,12068.0,0.0,0.0,0.0,Personal Loan,Home Improvement,59300.0,13.41,308.0,1513.0,504.0,1.0
CUST122535,60.0,Employed,24.1,57831.0,716.0,25.9,618.0,30767.0,0.0,0.0,0.0,Credit Card,Business,70000.0,16.27,532.0,1.21,403.0,0.0
CUST122536,18.0,Self-Employed,1.0,42334.0,606.0,1.1,40.0,8229.0,0.0,1.0,0.0,Personal Loan,Medical,41400.0,14.71,194.0,978.0,326.0,0.0
CUST122537,47.0,Employed,27.6,22569.0,673.0,20.9,900.0,11825.0,0.0,1.0,0.0,Personal Loan,Personal,31500.0,12.82,524.0,1396.0,465.0,0.0
CUST122538,40.0,Employed,16.8,39327.0,616.0,4.2,103.0,11844.0,0.0,1.0,0.0,Credit Card,Medical,27500.0,20.68,301.0,699.0,233.0,1.0
CUST122539,45.0,Student,0.4,33693.0,616.0,8.4,142.0,14054.0,0.0,1.0,0.0,Personal Loan,Education,14100.0,14.21,417.0,418.0,139.0,1.0
CUST122540,46.0,Employed,18.4,58492.0,601.0,10.4,507.0,35462.0,0.0,0.0,0.0,Credit Card,Education,26200.0,20.6,606.0,448.0,149.0,0.0
CUST122541,29.0,Self-Employed,3.0,23144.0,625.0,5.5,3526.0,14829.0,0.0,0.0,0.0,Credit Card,Home Improvement,13000.0,20.58,641.0,562.0,187.0,0.0
CUST122542,19.0,Employed,0.4,22220.0,629.0,0.7,163.0,4448.0,0.0,2.0,0.0,Personal Loan,Education,5900.0,13.34,0.2,266.0,89.0,1.0
CUST122543,34.0,Employed,13.9,48139.0,687.0,6.2,2546.0,10537.0,0.0,0.0,0.0,Credit Card,Education,48700.0,18.7,219.0,1012.0,337.0,1.0
CUST122544,37.0,Employed,16.2,31854.0,675.0,2.1,43.0,8145.0,0.0,0.0,0.0,Credit Card,Medical,9800.0,17.18,256.0,308.0,103.0,1.0
CUST122545,29.0,Student,0.7,24248.0,510.0,4.0,112.0,6670.0,0.0,0.0,0.0,Credit Card,Home Improvement,2400.0,21.44,275.0,99.0,33.0,0.0
CUST122546,38.0,Employed,18.2,97592.0,685.0,9.2,6848.0,2586.0,0.0,1.0,0.0,Credit Card,Education,70000.0,17.3,26.0,717.0,239.0,1.0
CUST122547,38.0,Employed,9.5,33243.0,697.0,4.7,112.0,4272.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,10600.0,9.81,129.0,319.0,106.0,0.0
CUST122548,24.0,Self-Employed,1.3,114917.0,687.0,1.1,69.0,40362.0,0.0,1.0,0.0,Personal Loan,Personal,60900.0,12.73,351.0,0.53,177.0,1.0
CUST122549,39.0,Employed,0.9,29585.0,649.0,3.2,846.0,5129.0,0.0,1.0,0.0,Line of Credit,Personal,15000.0,12.68,173.0,507.0,169.0,0.0
CUST122550,31.0,Employed,4.0,41427.0,678.0,4.3,553.0,17039.0,0.0,0.0,0.0,Credit Card,Education,36900.0,17.94,411.0,891.0,297.0,1.0
CUST122551,26.0,Student,1.5,37371.0,531.0,7.0,290.0,10169.0,0.0,0.0,0.0,Credit Card,Medical,3700.0,21.48,272.0,99.0,33.0,0.0
CUST122552,44.0,Employed,12.5,27289.0,605.0,0.1,142.0,6994.0,0.0,1.0,0.0,Personal Loan,Education,5300.0,14.25,256.0,194.0,65.0,1.0
CUST122553,25.0,Employed,1.5,46236.0,567.0,1.3,22.0,19039.0,0.0,2.0,1.0,Personal Loan,Education,89800.0,15.58,412.0,1942.0,647.0,0.0
CUST122554,29.0,Employed,5.2,20405.0,563.0,2.7,1284.0,9479.0,0.0,1.0,0.0,Credit Card,Business,19400.0,21.9,465.0,951.0,317.0,0.0
CUST122555,35.0,Employed,15.5,57732.0,630.0,7.5,4617.0,8710.0,0.0,2.0,0.0,Credit Card,Medical,21500.0,19.34,151.0,372.0,124.0,1.0
CUST122556,51.0,Student,0.6,22958.0,737.0,10.5,167.0,11028.0,0.0,1.0,1.0,Line of Credit,Business,12900.0,8.24,0.48,562.0,187.0,0.0
CUST122557,37.0,Student,1.4,15000.0,490.0,12.2,2189.0,3058.0,0.0,0.0,0.0,Personal Loan,Home Improvement,18800.0,16.38,204.0,1253.0,418.0,0.0
CUST122558,41.0,Employed,3.1,28553.0,526.0,0.6,29.0,11300.0,0.0,1.0,0.0,Personal Loan,Medical,33000.0,15.18,396.0,1156.0,385.0,0.0
CUST122559,31.0,Self-Employed,8.0,78483.0,809.0,7.0,184.0,30419.0,0.0,1.0,0.0,Personal Loan,Personal,29000.0,8.24,388.0,0.37,123.0,1.0
CUST122560,34.0,Self-Employed,6.6,17303.0,763.0,6.8,11.0,5484.0,0.0,0.0,0.0,Personal Loan,Home Improvement,24600.0,9.56,317.0,1422.0,474.0,1.0
CUST122561,34.0,Employed,4.6,52268.0,715.0,6.5,223.0,9019.0,0.0,0.0,0.0,Line of Credit,Business,32800.0,7.59,173.0,628.0,209.0,1.0
CUST122562,38.0,Self-Employed,13.8,107931.0,702.0,19.8,3443.0,19080.0,0.0,1.0,0.0,Personal Loan,Medical,41500.0,11.21,177.0,385.0,128.0,1.0
CUST122563,31.0,Employed,1.8,45274.0,673.0,5.8,60.0,4266.0,0.0,0.0,0.0,Line of Credit,Personal,16000.0,10.03,94.0,353.0,118.0,1.0
CUST122564,51.0,Employed,11.6,73315.0,806.0,22.3,10947.0,7021.0,0.0,0.0,0.0,Line of Credit,Personal,38000.0,6.37,96.0,518.0,173.0,1.0
CUST122565,30.0,Employed,2.0,15000.0,659.0,1.9,97.0,827.0,0.0,0.0,1.0,Credit Card,Education,11700.0,17.98,55.0,0.78,0.26,1.0
CUST122566,18.0,Employed,0.0,18615.0,633.0,1.1,144.0,4130.0,0.0,0.0,1.0,Personal Loan,Medical,21100.0,14.07,222.0,1133.0,378.0,0.0
CUST122567,67.0,Student,0.9,19350.0,675.0,29.7,2129.0,1164.0,0.0,0.0,1.0,Credit Card,Business,1900.0,18.52,0.06,98.0,33.0,1.0
CUST122568,31.0,Self-Employed,3.3,36926.0,678.0,9.6,1674.0,3202.0,0.0,0.0,0.0,Personal Loan,Personal,57600.0,11.3,87.0,1.56,0.52,1.0
CUST122569,50.0,Employed,27.4,43201.0,557.0,5.9,3650.0,6964.0,0.0,0.0,0.0,Credit Card,Personal,51500.0,21.15,161.0,1192.0,397.0,1.0
CUST122570,51.0,Employed,29.8,64516.0,687.0,11.2,585.0,46911.0,0.0,0.0,0.0,Personal Loan,Home Improvement,100000.0,11.62,727.0,1.55,517.0,0.0
CUST122571,46.0,Student,0.2,15000.0,693.0,11.1,62.0,4124.0,0.0,0.0,0.0,Credit Card,Personal,1500.0,18.75,275.0,0.1,33.0,1.0
CUST122572,32.0,Self-Employed,6.4,42467.0,727.0,9.1,292.0,8460.0,0.0,1.0,0.0,Line of Credit,Business,23500.0,9.45,199.0,553.0,184.0,1.0
CUST122573,38.0,Employed,11.1,30127.0,552.0,19.0,2077.0,11714.0,0.0,2.0,1.0,Personal Loan,Education,52700.0,16.96,389.0,1749.0,583.0,0.0
CUST122574,19.0,Employed,0.8,35867.0,687.0,1.0,83.0,2609.0,0.0,0.0,0.0,Credit Card,Personal,29500.0,17.12,73.0,822.0,274.0,1.0
CUST122575,58.0,Employed,20.2,29989.0,678.0,6.8,3414.0,1519.0,0.0,0.0,0.0,Line of Credit,Business,14300.0,9.98,51.0,477.0,159.0,1.0
CUST122576,24.0,Employed,0.6,37456.0,783.0,5.5,1410.0,11069.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,71400.0,8.15,296.0,1906.0,635.0,1.0
CUST122577,31.0,Self-Employed,8.8,32758.0,571.0,6.8,128.0,9156.0,0.0,0.0,0.0,Line of Credit,Personal,8000.0,13.42,0.28,244.0,81.0,1.0
CUST122578,36.0,Employed,9.9,91432.0,680.0,10.4,768.0,5900.0,0.0,0.0,0.0,Credit Card,Business,55100.0,18.72,65.0,603.0,201.0,1.0
CUST122579,33.0,Employed,9.5,74047.0,690.0,5.5,14850.0,30243.0,0.0,0.0,0.0,Personal Loan,Education,72600.0,12.81,408.0,0.98,327.0,1.0
CUST122580,27.0,Employed,0.5,20882.0,727.0,8.4,2758.0,4430.0,0.0,0.0,0.0,Credit Card,Medical,23700.0,17.48,212.0,1135.0,378.0,1.0
CUST122581,51.0,Employed,26.4,51483.0,744.0,4.0,61.0,14463.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,10100.0,8.3,281.0,196.0,65.0,1.0
CUST122582,46.0,Student,1.8,21932.0,761.0,2.2,826.0,6779.0,0.0,0.0,0.0,Line of Credit,Personal,18700.0,7.61,309.0,853.0,284.0,1.0
CUST122583,38.0,Self-Employed,5.3,18578.0,548.0,17.2,1169.0,10047.0,0.0,0.0,1.0,Credit Card,Medical,23600.0,22.06,541.0,1.27,423.0,0.0
CUST122584,30.0,Employed,3.4,24128.0,679.0,8.5,122.0,6366.0,0.0,0.0,0.0,Credit Card,Personal,25000.0,17.61,264.0,1036.0,345.0,1.0
CUST122585,47.0,Self-Employed,5.9,81699.0,635.0,23.9,5402.0,63236.0,0.0,3.0,0.0,Credit Card,Debt Consolidation,70000.0,20.48,774.0,857.0,286.0,0.0
CUST122586,29.0,Employed,6.0,23679.0,661.0,8.9,449.0,8244.0,0.0,0.0,0.0,Credit Card,Business,4000.0,17.35,348.0,169.0,56.0,1.0
CUST122587,53.0,Employed,0.7,54664.0,724.0,2.8,725.0,19218.0,0.0,0.0,0.0,Credit Card,Personal,37500.0,15.62,352.0,686.0,229.0,1.0
CUST122588,36.0,Employed,2.3,40997.0,668.0,13.4,15648.0,11864.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,3800.0,18.19,289.0,93.0,31.0,1.0
CUST122589,49.0,Employed,19.0,47601.0,683.0,26.3,1928.0,12047.0,0.0,0.0,0.0,Credit Card,Education,45900.0,18.09,253.0,964.0,321.0,1.0
CUST122590,33.0,Student,1.0,26146.0,645.0,12.1,1947.0,13687.0,0.0,1.0,0.0,Personal Loan,Education,23500.0,13.42,523.0,899.0,0.3,0.0
CUST122591,35.0,Student,1.5,21038.0,626.0,10.4,1479.0,5658.0,0.0,1.0,0.0,Credit Card,Personal,2100.0,20.08,269.0,0.1,33.0,1.0
CUST122592,49.0,Employed,23.0,34104.0,634.0,10.3,2330.0,11533.0,0.0,0.0,0.0,Line of Credit,Home Improvement,11500.0,12.11,338.0,337.0,112.0,1.0
CUST122593,61.0,Employed,17.4,87911.0,676.0,11.2,2358.0,48919.0,0.0,0.0,0.0,Credit Card,Home Improvement,67400.0,17.16,556.0,767.0,256.0,0.0
CUST122594,53.0,Employed,23.6,116905.0,695.0,12.6,23458.0,46409.0,0.0,0.0,0.0,Credit Card,Personal,70000.0,17.6,397.0,599.0,0.2,1.0
CUST122595,45.0,Employed,23.2,98803.0,767.0,7.2,1594.0,21323.0,0.0,0.0,0.0,Line of Credit,Business,35200.0,7.46,216.0,356.0,119.0,1.0
CUST122596,42.0,Employed,14.3,101812.0,626.0,15.8,1812.0,14989.0,0.0,0.0,0.0,Line of Credit,Personal,21500.0,12.57,147.0,211.0,0.07,1.0
CUST122597,28.0,Employed,9.7,85533.0,649.0,1.9,1118.0,22437.0,0.0,1.0,0.0,Personal Loan,Home Improvement,44800.0,13.45,262.0,524.0,175.0,1.0
CUST122598,38.0,Self-Employed,15.9,86538.0,550.0,7.6,3671.0,10199.0,0.0,1.0,0.0,Credit Card,Business,13400.0,21.23,118.0,155.0,52.0,0.0
CUST122599,24.0,Student,1.0,15000.0,673.0,3.2,1434.0,5871.0,0.0,1.0,0.0,Personal Loan,Business,1000.0,11.15,391.0,67.0,22.0,1.0
CUST122600,39.0,Employed,5.5,36217.0,588.0,16.1,982.0,5683.0,0.0,0.0,0.0,Personal Loan,Medical,49100.0,15.94,157.0,1356.0,452.0,0.0
CUST122601,40.0,Employed,17.3,51251.0,557.0,15.3,6317.0,12068.0,1.0,1.0,0.0,Personal Loan,Education,85500.0,15.19,235.0,1668.0,556.0,0.0
CUST122602,18.0,Employed,0.0,28081.0,668.0,0.7,106.0,11905.0,0.0,1.0,0.0,Personal Loan,Home Improvement,41800.0,12.92,424.0,1489.0,496.0,0.0
CUST122603,35.0,Self-Employed,10.3,33379.0,673.0,2.3,213.0,12420.0,0.0,0.0,0.0,Personal Loan,Personal,40700.0,12.16,372.0,1219.0,406.0,1.0
CUST122604,39.0,Employed,9.3,37553.0,658.0,14.4,313.0,13402.0,0.0,1.0,0.0,Line of Credit,Education,18300.0,9.78,357.0,487.0,162.0,1.0
CUST122605,33.0,Employed,11.7,57871.0,634.0,1.7,7.0,8781.0,0.0,0.0,0.0,Credit Card,Home Improvement,35300.0,19.95,152.0,0.61,203.0,1.0
CUST122606,39.0,Self-Employed,5.8,102470.0,569.0,10.7,5176.0,5277.0,1.0,1.0,1.0,Personal Loan,Personal,78500.0,15.26,51.0,766.0,255.0,0.0
CUST122607,18.0,Employed,0.0,19575.0,672.0,0.4,32.0,11848.0,0.0,0.0,0.0,Credit Card,Medical,500.0,17.95,605.0,26.0,9.0,0.0
CUST122608,25.0,Employed,5.9,28579.0,658.0,3.0,100.0,3536.0,0.0,0.0,1.0,Line of Credit,Education,18000.0,10.04,124.0,0.63,0.21,1.0
CUST122609,47.0,Student,0.7,25437.0,648.0,6.7,1443.0,15308.0,0.0,0.0,1.0,Credit Card,Education,2500.0,19.9,602.0,98.0,33.0,0.0
CUST122610,35.0,Self-Employed,5.9,48050.0,606.0,6.5,1683.0,13060.0,0.0,0.0,0.0,Personal Loan,Education,68400.0,13.26,272.0,1424.0,475.0,1.0
CUST122611,39.0,Employed,12.1,18279.0,673.0,9.2,227.0,5489.0,0.0,0.0,0.0,Credit Card,Education,14100.0,17.17,0.3,771.0,257.0,1.0
CUST122612,28.0,Employed,6.4,32492.0,671.0,4.9,356.0,6023.0,0.0,0.0,0.0,Personal Loan,Personal,50200.0,12.74,185.0,1545.0,515.0,1.0
CUST122613,35.0,Self-Employed,3.3,43983.0,702.0,5.6,229.0,6039.0,0.0,0.0,0.0,Line of Credit,Education,20300.0,9.06,137.0,462.0,154.0,1.0
CUST122614,18.0,Employed,0.0,23441.0,611.0,1.0,34.0,7387.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,15900.0,20.85,315.0,678.0,226.0,0.0
CUST122615,45.0,Employed,13.0,113128.0,740.0,11.6,3745.0,15543.0,0.0,0.0,0.0,Line of Credit,Business,40300.0,8.21,137.0,356.0,119.0,1.0
CUST122616,56.0,Employed,30.0,83829.0,708.0,25.7,10256.0,28500.0,0.0,0.0,0.0,Credit Card,Education,15300.0,16.34,0.34,183.0,61.0,1.0
CUST122617,22.0,Student,1.3,15000.0,559.0,0.4,65.0,3942.0,0.0,1.0,0.0,Line of Credit,Debt Consolidation,5000.0,14.89,263.0,333.0,111.0,0.0
CUST122618,23.0,Student,1.0,24211.0,632.0,1.0,133.0,7621.0,0.0,1.0,0.0,Personal Loan,Business,22600.0,13.99,315.0,933.0,311.0,0.0
CUST122619,40.0,Employed,18.9,28362.0,637.0,5.4,164.0,11320.0,0.0,0.0,0.0,Credit Card,Education,36000.0,20.09,399.0,1269.0,423.0,1.0
CUST122620,52.0,Student,1.2,39008.0,672.0,5.1,163.0,18805.0,0.0,0.0,0.0,Personal Loan,Medical,7300.0,11.95,482.0,187.0,62.0,1.0
CUST122621,34.0,Employed,7.5,33255.0,604.0,8.6,350.0,8077.0,0.0,2.0,0.0,Credit Card,Personal,36800.0,19.56,243.0,1107.0,369.0,1.0
CUST122622,20.0,Employed,0.4,50043.0,652.0,1.5,767.0,4830.0,0.0,0.0,0.0,Line of Credit,Home Improvement,35900.0,10.11,97.0,717.0,239.0,0.0
CUST122623,32.0,Employed,2.9,75486.0,740.0,1.6,376.0,16039.0,0.0,0.0,0.0,Credit Card,Personal,70000.0,16.11,212.0,927.0,309.0,1.0
CUST122624,22.0,Employed,0.6,55398.0,720.0,2.0,705.0,6405.0,0.0,0.0,0.0,Credit Card,Education,39500.0,15.56,116.0,713.0,238.0,1.0
CUST122625,26.0,Self-Employed,3.5,113046.0,587.0,2.3,294.0,38582.0,0.0,0.0,1.0,Personal Loan,Home Improvement,100000.0,16.98,341.0,885.0,295.0,0.0
CUST122626,31.0,Employed,0.5,53683.0,548.0,2.2,88.0,23278.0,0.0,0.0,3.0,Credit Card,Medical,70000.0,22.4,434.0,1304.0,435.0,0.0
CUST122627,23.0,Employed,4.8,43246.0,591.0,2.8,217.0,14465.0,0.0,0.0,1.0,Personal Loan,Personal,7600.0,16.54,334.0,176.0,59.0,0.0
CUST122628,25.0,Employed,4.1,38557.0,645.0,2.4,54.0,18752.0,0.0,0.0,0.0,Credit Card,Business,32800.0,19.57,486.0,851.0,284.0,0.0
CUST122629,35.0,Employed,1.9,25679.0,650.0,14.3,475.0,4929.0,0.0,0.0,0.0,Credit Card,Business,26900.0,18.86,192.0,1048.0,349.0,1.0
CUST122630,37.0,Employed,15.4,17218.0,612.0,1.5,344.0,5882.0,0.0,0.0,0.0,Credit Card,Business,19500.0,20.51,342.0,1133.0,378.0,0.0
CUST122631,18.0,Employed,0.0,45653.0,555.0,1.2,6.0,11174.0,1.0,3.0,0.0,Credit Card,Business,52700.0,21.6,245.0,1154.0,385.0,0.0
CUST122632,39.0,Employed,7.7,48574.0,788.0,14.6,10747.0,1576.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,46800.0,9.61,32.0,963.0,321.0,1.0
CUST122633,30.0,Student,0.7,15000.0,664.0,7.5,1511.0,6180.0,0.0,0.0,0.0,Credit Card,Business,500.0,17.16,412.0,33.0,11.0,1.0
CUST122634,43.0,Self-Employed,17.9,65635.0,631.0,23.1,25205.0,9634.0,0.0,0.0,0.0,Line of Credit,Medical,10700.0,12.67,147.0,163.0,54.0,1.0
CUST122635,44.0,Employed,12.6,56261.0,511.0,16.9,439.0,14601.0,0.0,0.0,0.0,Personal Loan,Home Improvement,70400.0,16.66,0.26,1251.0,417.0,0.0
CUST122636,28.0,Employed,5.1,21258.0,577.0,6.4,465.0,2456.0,0.0,0.0,2.0,Credit Card,Debt Consolidation,10300.0,22.57,116.0,485.0,162.0,0.0
CUST122637,42.0,Employed,21.4,29841.0,709.0,10.1,1254.0,7974.0,0.0,0.0,0.0,Credit Card,Personal,3700.0,16.25,267.0,124.0,41.0,1.0
CUST122638,24.0,Employed,0.8,35481.0,631.0,0.7,26.0,7616.0,0.0,2.0,0.0,Personal Loan,Personal,55400.0,13.29,215.0,1561.0,0.52,0.0
CUST122639,50.0,Employed,28.3,49596.0,808.0,19.5,14039.0,6707.0,0.0,0.0,1.0,Personal Loan,Business,61500.0,9.13,135.0,1.24,413.0,1.0
CUST122640,25.0,Employed,6.5,31161.0,665.0,3.7,128.0,4872.0,0.0,0.0,0.0,Credit Card,Education,15500.0,17.09,156.0,497.0,166.0,1.0
CUST122641,39.0,Employed,0.3,38466.0,551.0,3.1,104.0,10210.0,0.0,1.0,0.0,Personal Loan,Medical,8300.0,16.77,265.0,216.0,72.0,0.0
CUST122642,32.0,Employed,9.6,19048.0,633.0,5.9,634.0,7550.0,0.0,2.0,0.0,Personal Loan,Business,6200.0,13.69,396.0,325.0,108.0,0.0
CUST122643,22.0,Employed,1.1,23450.0,592.0,2.4,84.0,2241.0,0.0,2.0,2.0,Credit Card,Personal,19800.0,21.83,96.0,844.0,281.0,0.0
CUST122644,45.0,Employed,15.2,24582.0,740.0,21.0,1880.0,5595.0,0.0,0.0,0.0,Personal Loan,Medical,25600.0,9.97,228.0,1041.0,347.0,1.0
CUST122645,27.0,Employed,5.8,52253.0,608.0,3.1,770.0,5128.0,0.0,0.0,0.0,Personal Loan,Personal,100000.0,14.44,98.0,1914.0,638.0,1.0
CUST122646,18.0,Self-Employed,1.0,37488.0,650.0,1.7,89.0,8384.0,0.0,0.0,0.0,Credit Card,Personal,25100.0,18.48,224.0,0.67,223.0,1.0
CUST122647,18.0,Employed,0.0,16472.0,582.0,1.0,173.0,2352.0,0.0,0.0,0.0,Credit Card,Personal,500.0,22.06,143.0,0.03,0.01,1.0
CUST122648,24.0,Employed,3.3,16130.0,627.0,2.9,67.0,2018.0,0.0,1.0,1.0,Credit Card,Medical,7400.0,20.76,125.0,459.0,153.0,0.0
CUST122649,51.0,Employed,24.5,69757.0,611.0,19.2,1646.0,12239.0,0.0,0.0,0.0,Line of Credit,Home Improvement,27600.0,12.57,175.0,396.0,132.0,1.0
CUST122650,50.0,Self-Employed,15.5,101021.0,538.0,22.4,10416.0,11193.0,0.0,0.0,0.0,Personal Loan,Business,62300.0,16.55,111.0,617.0,206.0,0.0
